xleft,data,site
0.09772372209558107,0.0015410532764132702,bom03
0.10232929922807542,0.003067748913605299,bom03
0.10715193052376065,0.004484369316767808,bom03
0.11220184543019636,0.006101996669027701,bom03
0.11748975549395298,0.0075090453127093825,bom03
0.12302687708123818,0.009222390259777552,bom03
0.12882495516931342,0.010729942378007926,bom03
0.1348962882591654,0.012495932002220649,bom03
0.14125375446227548,0.01675057909144859,bom03
0.1479108388168208,0.019133947202174702,bom03
0.1548816618912482,0.024915289928594674,bom03
0.16218100973589306,0.026839213584241055,bom03
0.1698243652461745,0.02849991385416467,bom03
0.17782794100389238,0.03018454352279036,bom03
0.18620871366628686,0.03208453777973467,bom03
0.19498445997580466,0.033783525087581597,bom03
0.20417379446695305,0.03580795221777667,bom03
0.21379620895022336,0.037707946474720984,bom03
0.22387211385683412,0.039459578459712465,bom03
0.2344228815319924,0.04160365258341788,bom03
0.24547089156850324,0.04355150563776633,bom03
0.2570395782768866,0.04555200336925934,bom03
0.2691534803926918,0.047830082125696345,bom03
0.28183829312644565,0.04995022685069969,bom03
0.29512092266663886,0.052204376208434634,bom03
0.30902954325135934,0.05445852556616957,bom03
0.3235936569296286,0.05675096196182782,bom03
0.33884415613920293,0.05930662174320884,bom03
0.35481338923357586,0.061627773417309566,bom03
0.37153522909717296,0.06427436491375844,bom03
0.38904514499428106,0.06694009992916898,bom03
0.40738027780411323,0.06941918563470337,bom03
0.4265795188015932,0.07219021000440301,bom03
0.4466835921509637,0.07501387905124719,bom03
0.46773514128719884,0.07805291268641001,bom03
0.48977881936844686,0.08105844516338993,bom03
0.5128613839913656,0.08423626931102475,bom03
0.5370317963702536,0.08741409345865957,bom03
0.56234132519035,0.09047227061278404,bom03
0.5888436553555898,0.09341558665313858,bom03
0.6165950018614831,0.09649769320596512,bom03
0.6456542290346564,0.09973773379022531,bom03
0.6760829753919827,0.10303041905163007,bom03
0.7079457843841389,0.10634703371173689,bom03
0.7413102413009186,0.10983594004249861,bom03
0.7762471166286928,0.11322434289871164,bom03
0.8128305161641004,0.11669410571051171,bom03
0.8511380382023777,0.12009686620594598,bom03
0.8912509381337468,0.12373413480866052,bom03
0.9332543007969923,0.12745276336696212,bom03
0.9772372209558121,0.13139632827306316,bom03
1.0232929922807557,0.13522024618565384,bom03
1.071519305237608,0.13903459233876372,bom03
1.1220184543019651,0.14290158316901813,bom03
1.1748975549395313,0.14696479506862953,bom03
1.2302687708123834,0.1510615081264238,bom03
1.2882495516931358,0.15496678599460154,bom03
1.3489628825916555,0.15894385205888548,bom03
1.4125375446227564,0.16314585447096885,bom03
